course_id,title,url,is_paid,price,subscribers,reviews,lectures,level,duration,published_timestamp,subject,provider,rating,description,skills,text_for_tfidf
1051856,Classical Guitar Essentials - The Basics Part 2,https://www.udemy.com/classical-guitar-essentials-the-basics-part-2/,True,95,1030,1,44,Intermediate Level,4.5,2017-03-03T22:16:24Z,Musical Instruments,Udemy,,,Musical Instruments,classical guitar essentials - the basics part 2 musical instruments
583752,Introduction to Piano - By PGN Piano!,https://www.udemy.com/introductiontopiano/,False,0,14922,772,8,Beginner Level,0.6666666666666666,2015-08-16T20:38:49Z,Musical Instruments,Udemy,,,Musical Instruments,introduction to piano - by pgn piano! musical instruments
521072,Keyboard Instruments - Read Sheet Music for Piano Fast!,https://www.udemy.com/play-songs-on-the-piano-from-sheet-music/,True,50,2788,52,41,Beginner Level,1.5,2015-07-01T21:34:49Z,Musical Instruments,Udemy,,,Musical Instruments,keyboard instruments - read sheet music for piano fast! musical instruments
749686,How to Play the Guitar: Your 30-Day Guide to Learn Guitar,https://www.udemy.com/absolute-beginners-30-day-guitar-challenge/,True,20,2686,10,32,Beginner Level,6.0,2016-02-02T19:37:04Z,Musical Instruments,Udemy,,,Musical Instruments,how to play the guitar: your 30-day guide to learn guitar musical instruments
1010274,Drumming Accelerator: How To Get The Best Start Possible,https://www.udemy.com/drummingaccelerator/,True,200,1594,4,34,Beginner Level,1.5,2017-04-18T16:33:28Z,Musical Instruments,Udemy,,,Musical Instruments,drumming accelerator: how to get the best start possible musical instruments
998100,Play Piano 4: Improvise on popular song Yesterday chords,https://www.udemy.com/play-piano-4-improvise-on-popular-song-yesterday-chords/,True,50,1018,4,63,All Levels,1.5,2016-10-30T20:20:10Z,Musical Instruments,Udemy,,,Musical Instruments,play piano 4: improvise on popular song yesterday chords musical instruments
1033670,Beginner's Guitar Lessons - Crash Course for Busy Adults,https://www.udemy.com/guitar-crash-course-for-adult-beginners-who-want-to-play-now/,True,50,1194,9,29,Beginner Level,2.0,2017-05-02T05:12:51Z,Musical Instruments,Udemy,,,Musical Instruments,beginner's guitar lessons - crash course for busy adults musical instruments
1266892,Getting Started with the Guitar in 5 Days,https://www.udemy.com/guitarin5days/,False,0,270,1,24,Beginner Level,1.5,2017-07-03T20:21:23Z,Musical Instruments,Udemy,,,Musical Instruments,getting started with the guitar in 5 days musical instruments
762374,Guitar Lessons - String Bending And Vibrato Essentials,https://www.udemy.com/guitar-lessons-string-bending-and-vibrato-essentials/,False,0,3325,28,5,All Levels,1.0,2016-02-15T17:04:24Z,Musical Instruments,Udemy,,,Musical Instruments,guitar lessons - string bending and vibrato essentials musical instruments
743634,Piano With Willie: Blues n' Boogie Vol. 1,https://www.udemy.com/piano-with-willie-blues-n-boogie-vol-1/,True,40,172,26,15,Intermediate Level,2.5,2016-04-13T05:27:23Z,Musical Instruments,Udemy,,,Musical Instruments,piano with willie: blues n' boogie vol. 1 musical instruments
663810,Piano Runs & Fills #4: C6 Rolling Waves & Waterfall Runs,https://www.udemy.com/piano-runs-fills-4-c6-rolling-waves-waterfall-runs-songs-ending/,True,70,834,3,35,All Levels,1.0,2015-11-10T20:59:52Z,Musical Instruments,Udemy,,,Musical Instruments,piano runs & fills #4: c6 rolling waves & waterfall runs musical instruments
475914,Chugging - it don't mean a thing if it ain't got that swing!,https://www.udemy.com/getchugging/,True,200,382,21,25,All Levels,2.5,2015-04-20T18:28:10Z,Musical Instruments,Udemy,,,Musical Instruments,chugging - it don't mean a thing if it ain't got that swing! musical instruments
831294,Make Your Own Ukulele,https://www.udemy.com/make-ukulele/,True,85,452,5,23,All Levels,4.5,2016-08-29T18:53:27Z,Musical Instruments,Udemy,,,Musical Instruments,make your own ukulele musical instruments
364716,"Beginner Violin 101: Care, Maintenance, and the Right Gear",https://www.udemy.com/beginner-violin-101-care-maintenance-and-the-right-gear/,False,0,5543,107,29,All Levels,4.0,2015-03-03T00:09:19Z,Musical Instruments,Udemy,,,Musical Instruments,"beginner violin 101: care, maintenance, and the right gear musical instruments"
1105904,Learn How To Play 25 Classic Hip Hop Songs,https://www.udemy.com/learn-how-to-play-25-classic-hip-hop-songs/,True,25,153,9,27,All Levels,2.5,2017-02-13T23:03:20Z,Musical Instruments,Udemy,,,Musical Instruments,learn how to play 25 classic hip hop songs musical instruments
242382,Learn Beethoven's Fur Elise on Piano,https://www.udemy.com/furelise/,True,20,1582,11,6,All Levels,0.4833333333333333,2014-06-13T00:34:26Z,Musical Instruments,Udemy,,,Musical Instruments,learn beethoven's fur elise on piano musical instruments
783778,Play Violin and Fiddle for beginners - it's fun  - Course 1,https://www.udemy.com/play-violin-and-fiddle-for-beginners-its-fun-course-1/,True,20,560,8,9,Beginner Level,1.0,2016-03-18T00:49:32Z,Musical Instruments,Udemy,,,Musical Instruments,play violin and fiddle for beginners - it's fun  - course 1 musical instruments
773016,Piano With Willie Building Technique with Scales Vol. 1,https://www.udemy.com/piano-with-willie-technique-builder-vol-1/,True,40,111,15,12,All Levels,1.5,2016-04-13T06:26:47Z,Musical Instruments,Udemy,,,Musical Instruments,piano with willie building technique with scales vol. 1 musical instruments
672894,Christmas Piano Songs For The Very Beginner Vol. I,https://www.udemy.com/christmas-piano-songs-for-the-very-beginner-vol-i/,True,40,1060,3,15,Beginner Level,1.5,2015-11-22T23:56:07Z,Musical Instruments,Udemy,,,Musical Instruments,christmas piano songs for the very beginner vol. i musical instruments
1132694,Introduction to Gypsy Jazz Guitar,https://www.udemy.com/gypsy-jazz-guitar-lessons/,True,95,452,10,18,All Levels,2.5,2017-05-14T14:30:46Z,Musical Instruments,Udemy,,,Musical Instruments,introduction to gypsy jazz guitar musical instruments
311530,"Learn How to Play Blues, Rock, & Boogie Woogie Piano Today",https://www.udemy.com/learn-how-to-play-blues-rock-boogie-woogie-piano-today/,True,45,2346,11,14,All Levels,0.65,2014-10-08T22:07:46Z,Musical Instruments,Udemy,,,Musical Instruments,"learn how to play blues, rock, & boogie woogie piano today musical instruments"
1236562,The Piano Chord Ladder | Learn to Play Thousands of Songs,https://www.udemy.com/the-piano-chord-ladder-learn-to-play-thousands-of-songs/,True,100,103,2,11,All Levels,1.0,2017-05-31T20:30:26Z,Musical Instruments,Udemy,,,Musical Instruments,the piano chord ladder | learn to play thousands of songs musical instruments
1000966,Play Piano 5: Improvise on Misty Eb Key Runs & 2-5 Chords,https://www.udemy.com/play-piano-5-improvise-on-misty-eb-key-runs-2-5-chords/,True,50,833,6,70,Expert Level,1.5,2016-11-03T16:46:58Z,Musical Instruments,Udemy,,,Musical Instruments,play piano 5: improvise on misty eb key runs & 2-5 chords musical instruments
782430,Playing Piano: Scales and Arpeggios Vol.I : Major keys,https://www.udemy.com/playing-piano-major-scales-and-arpeggios-voli/,True,50,2358,3,26,Beginner Level,1.0,2016-03-31T18:31:08Z,Musical Instruments,Udemy,,,Musical Instruments,playing piano: scales and arpeggios vol.i : major keys musical instruments
777650,Drumming for Beginners - Simple Way To Learn How To Drum,https://www.udemy.com/drumming-for-beginners-learn-how-to-drum-course/,True,20,1814,28,22,Beginner Level,2.0,2016-03-02T18:06:21Z,Musical Instruments,Udemy,,,Musical Instruments,drumming for beginners - simple way to learn how to drum musical instruments
138228,Get great playing HARMONICA - a fun new leisure time hobby !,https://www.udemy.com/benhewlettharmonicatuitionb1/,True,35,2543,44,17,All Levels,2.0,2014-02-12T17:15:13Z,Musical Instruments,Udemy,,,Musical Instruments,get great playing harmonica - a fun new leisure time hobby ! musical instruments
1034414,Fingerstyle Guitar Mastery: 3 Techniques You Need To Know,https://www.udemy.com/3-fingerstyle-guitar-techniques-you-need-to-know/,False,0,3042,40,13,All Levels,0.5666666666666667,2016-12-13T16:13:47Z,Musical Instruments,Udemy,,,Musical Instruments,fingerstyle guitar mastery: 3 techniques you need to know musical instruments
996888,Play Piano 3: Improvise Chords to Enchanted Evening by Ear,https://www.udemy.com/play-piano-3-improvise-chords-to-enchanted-evening-by-ear/,True,50,809,5,57,All Levels,1.5,2016-10-30T16:33:51Z,Musical Instruments,Udemy,,,Musical Instruments,play piano 3: improvise chords to enchanted evening by ear musical instruments
1191750,"Jazz Guitar Tips, Tricks and Licks",https://www.udemy.com/jazz-guitar-tips-tricks-and-licks/,False,0,9351,331,21,Intermediate Level,2.0,2017-05-01T02:32:12Z,Musical Instruments,Udemy,,,Musical Instruments,"jazz guitar tips, tricks and licks musical instruments"
793234,Piano From Zero To Pro - Beginner Essentials To The Piano,https://www.udemy.com/piano-from-zero-to-pro-beginner-essentials-to-play-by-ear-amosdoll/,True,70,811,129,52,Beginner Level,3.5,2016-03-16T15:28:29Z,Musical Instruments,Udemy,,,Musical Instruments,piano from zero to pro - beginner essentials to the piano musical instruments
372416,"Piano: Learn 48 chords in 1 hour,  and always remember how",https://www.udemy.com/piano-hack-28-chords-in-under-an-hour/,True,120,1424,71,16,Beginner Level,1.5,2014-12-28T22:17:41Z,Musical Instruments,Udemy,,,Musical Instruments,"piano: learn 48 chords in 1 hour,  and always remember how musical instruments"
665278,Walking Bass - Quick Start Guide,https://www.udemy.com/walking-bass-quick-start-guide/,True,50,193,20,31,All Levels,1.0,2015-12-10T22:33:58Z,Musical Instruments,Udemy,,,Musical Instruments,walking bass - quick start guide musical instruments
1170198,Beginner Guitar Lessons: Learn To Play Guitar Today (WAVE 1),https://www.udemy.com/beginner-guitar-lessons-learn-to-play-guitar-today/,True,45,65,18,56,Beginner Level,10.0,2017-05-01T19:01:49Z,Musical Instruments,Udemy,,,Musical Instruments,beginner guitar lessons: learn to play guitar today (wave 1) musical instruments
1002272,Blues Bass - Quick Start Guide,https://www.udemy.com/blues-bass-quick-start-guide/,True,50,59,8,29,All Levels,1.5,2016-11-24T22:40:05Z,Musical Instruments,Udemy,,,Musical Instruments,blues bass - quick start guide musical instruments
213532,How to speak Pianish (beginner level),https://www.udemy.com/pianish101/,True,30,545,5,10,Beginner Level,1.0,2014-08-25T13:52:11Z,Musical Instruments,Udemy,,,Musical Instruments,how to speak pianish (beginner level) musical instruments
64585,Gospel Piano Essentials,https://www.udemy.com/gospel-piano-essentials/,True,30,668,39,46,Intermediate Level,11.5,2013-07-11T23:06:29Z,Musical Instruments,Udemy,,,Musical Instruments,gospel piano essentials musical instruments
1013762,Instant Harmonica - play Leonard Cohen's Hallelujah now!,https://www.udemy.com/instant-harmonica-play-leonard-cohens-hallelujah-now/,True,40,100,15,14,All Levels,1.5,2016-11-20T22:46:31Z,Musical Instruments,Udemy,,,Musical Instruments,instant harmonica - play leonard cohen's hallelujah now! musical instruments
315576,Guitar Crash Course (No Experience Necessary),https://www.udemy.com/hub-guitar-crash-course/,False,0,5769,78,29,Beginner Level,1.0,2015-01-22T03:23:59Z,Musical Instruments,Udemy,,,Musical Instruments,guitar crash course (no experience necessary) musical instruments
812914,Beginner Guitar Lessons - Your Complete Foundation Course,https://www.udemy.com/beginner-guitar-lessons-your-complete-foundation-course/,True,60,293,30,162,Beginner Level,18.5,2016-04-11T23:01:29Z,Musical Instruments,Udemy,,,Musical Instruments,beginner guitar lessons - your complete foundation course musical instruments
660690,Piano Building Blocks: Learn the 24 Most Common Chords,https://www.udemy.com/pianobuildingblocks/,True,50,492,10,17,Beginner Level,1.5,2016-03-07T20:53:38Z,Musical Instruments,Udemy,,,Musical Instruments,piano building blocks: learn the 24 most common chords musical instruments
347104,Learn to Play the Oboe: Beginner to Pro in Under Four Hours,https://www.udemy.com/oboe-a-beginners-guide/,True,50,500,39,74,Beginner Level,5.0,2015-01-01T01:25:25Z,Musical Instruments,Udemy,,,Musical Instruments,learn to play the oboe: beginner to pro in under four hours musical instruments
638204,Playing Piano By Ear: Complete Guide for Aspiring Musicians,https://www.udemy.com/learn-piano-by-ear/,True,150,346,26,59,All Levels,4.5,2015-11-20T23:32:08Z,Musical Instruments,Udemy,,,Musical Instruments,playing piano by ear: complete guide for aspiring musicians musical instruments
519694,"Discover the fun of Spoon playing, a beginners course",https://www.udemy.com/learn-to-play-spoons/,True,65,353,13,25,All Levels,1.0,2015-06-25T22:54:11Z,Musical Instruments,Udemy,,,Musical Instruments,"discover the fun of spoon playing, a beginners course musical instruments"
647336,Country Guitar Fundamentals,https://www.udemy.com/country-guitar-fundamentals/,True,50,1174,39,23,Intermediate Level,1.5,2016-12-23T22:52:59Z,Musical Instruments,Udemy,,,Musical Instruments,country guitar fundamentals musical instruments
464844,Discover Classical Guitar Level 1,https://www.udemy.com/discover-classical-guitar-level-1/,True,25,1513,38,19,Beginner Level,1.5,2015-06-21T20:31:22Z,Musical Instruments,Udemy,,,Musical Instruments,discover classical guitar level 1 musical instruments
824044,PI-101 Top 10 Classical Piano Pieces for Beginners,https://www.udemy.com/pi-101-piano/,False,0,6292,183,38,Beginner Level,1.0,2016-05-30T21:02:20Z,Musical Instruments,Udemy,,,Musical Instruments,pi-101 top 10 classical piano pieces for beginners musical instruments
409818,Get started playing blues harmonica,https://www.udemy.com/get-started-playing-blues-harmonica/,False,0,6853,398,23,Beginner Level,0.6166666666666667,2015-03-30T22:01:08Z,Musical Instruments,Udemy,,,Musical Instruments,get started playing blues harmonica musical instruments
755198,Rockabilly Guitar For Beginners,https://www.udemy.com/rockabilly-guitar-for-beginners/,True,40,475,125,36,Beginner Level,2.0,2016-02-21T15:14:52Z,Musical Instruments,Udemy,,,Musical Instruments,rockabilly guitar for beginners musical instruments
552650,Beginner Piano,https://www.udemy.com/beginner-piano/,True,20,776,79,89,Beginner Level,4.0,2015-08-05T00:29:09Z,Musical Instruments,Udemy,,,Musical Instruments,beginner piano musical instruments
710420,Step by Step Tabla Course- Indian Drums,https://www.udemy.com/indian-classical-tabla/,True,20,1337,17,21,Beginner Level,1.0,2016-01-18T18:17:05Z,Musical Instruments,Udemy,,,Musical Instruments,step by step tabla course- indian drums musical instruments
1000988,Play Piano 6 -Improvise on The Way We Were with Power Chords,https://www.udemy.com/play-piano-6-improvise-on-the-way-we-were-with-powe-chords/,True,50,701,4,62,All Levels,1.5,2016-11-03T16:59:45Z,Musical Instruments,Udemy,,,Musical Instruments,play piano 6 -improvise on the way we were with power chords musical instruments
384928,101 Blues riffs - learn how the harmonica superstars do it,https://www.udemy.com/play-harmonica-riffs-like-the-blues-harp-superstars-part-1/,True,200,1350,65,55,Intermediate Level,6.5,2015-01-04T21:14:31Z,Musical Instruments,Udemy,,,Musical Instruments,101 blues riffs - learn how the harmonica superstars do it musical instruments
392958,Learn To Play The Drums,https://www.udemy.com/learndrums/,True,25,1141,88,74,All Levels,8.5,2015-05-28T16:46:33Z,Musical Instruments,Udemy,,,Musical Instruments,learn to play the drums musical instruments
515260,Guitar: Master The Guitar Fretboard In 6 Easy Steps,https://www.udemy.com/fretboard-mastery/,True,55,1203,26,10,Beginner Level,1.0,2015-10-12T18:25:15Z,Musical Instruments,Udemy,,,Musical Instruments,guitar: master the guitar fretboard in 6 easy steps musical instruments
555340,Play Piano in 30 Days! - Start Playing NOW!,https://www.udemy.com/flyingstart/,False,0,5188,410,58,Beginner Level,3.0,2015-07-26T18:08:47Z,Musical Instruments,Udemy,,,Musical Instruments,play piano in 30 days! - start playing now! musical instruments
603902,Curso de Didgeridoo nivel principiante,https://www.udemy.com/curso-de-didgeridoo-nivel-principiante/,True,50,0,0,31,Beginner Level,1.0,2016-04-11T04:14:05Z,Musical Instruments,Udemy,,,Musical Instruments,curso de didgeridoo nivel principiante musical instruments
217978,ブルースギター入門,https://www.udemy.com/morimusictv/,False,0,462,6,23,All Levels,3.5,2014-05-17T04:00:12Z,Musical Instruments,Udemy,,,Musical Instruments,ブルースギター入門 musical instruments
238934,Pianoforall - Incredible New Way To Learn Piano & Keyboard,https://www.udemy.com/pianoforall-incredible-new-way-to-learn-piano-keyboard/,True,200,75499,7676,362,All Levels,30.0,2014-08-07T06:27:51Z,Musical Instruments,Udemy,,,Musical Instruments,pianoforall - incredible new way to learn piano & keyboard musical instruments
456284,The Professional Guitar Masterclass,https://www.udemy.com/the-professional-guitar-masterclass/,True,200,21701,1340,136,All Levels,9.5,2015-04-28T17:27:26Z,Musical Instruments,Udemy,,,Musical Instruments,the professional guitar masterclass musical instruments
1029440,Modern Rock Guitar Techniques,https://www.udemy.com/modern-rock-guitar-techniques/,True,50,3157,375,32,Intermediate Level,3.0,2016-12-08T16:21:16Z,Musical Instruments,Udemy,,,Musical Instruments,modern rock guitar techniques musical instruments
42271,Complete Guitar System - Beginner to Advanced,https://www.udemy.com/complete-guitar-system-beginner-to-advanced/,True,145,32935,2713,310,All Levels,34.0,2013-05-29T15:24:47Z,Musical Instruments,Udemy,,,Musical Instruments,complete guitar system - beginner to advanced musical instruments
484670,Guitar Super System Level 1,https://www.udemy.com/guitar-super-system-level-1-unlock-your-potential/,True,50,10869,2257,104,Intermediate Level,5.0,2015-04-29T23:49:34Z,Musical Instruments,Udemy,,,Musical Instruments,guitar super system level 1 musical instruments
967380,How to play Piano - Go from a Beginner/Intermediate to a Pro,https://www.udemy.com/how-to-play-piano-go-from-a-beginnerintermediate-to-a-pro/,True,200,5316,159,291,All Levels,31.0,2016-10-16T18:25:57Z,Musical Instruments,Udemy,,,Musical Instruments,how to play piano - go from a beginner/intermediate to a pro musical instruments
681692,Guitar Super System Level 2,https://www.udemy.com/guitarsupersystemlevel2/,True,50,4192,128,34,Expert Level,1.5,2015-11-30T21:49:37Z,Musical Instruments,Udemy,,,Musical Instruments,guitar super system level 2 musical instruments
200598,"LEARN HARMONICA, amaze your friends and have fun - it's easy",https://www.udemy.com/benhewlettharmonicatuitionultimate-harmonica-course/,True,200,8857,718,131,All Levels,15.5,2014-04-27T16:25:44Z,Musical Instruments,Udemy,,,Musical Instruments,"learn harmonica, amaze your friends and have fun - it's easy musical instruments"
953152,The Complete Piano & Music Theory Beginners Course,https://www.udemy.com/piano-lessons-music-theory-beginners-course/,True,50,10435,665,23,All Levels,1.5,2016-09-15T22:49:21Z,Musical Instruments,Udemy,,,Musical Instruments,the complete piano & music theory beginners course musical instruments
1132342,Ultimate Beginner Guitar Masterclass,https://www.udemy.com/beginner-guitar-masterclass/,True,200,8113,79,124,Beginner Level,11.5,2017-05-15T23:04:11Z,Musical Instruments,Udemy,,,Musical Instruments,ultimate beginner guitar masterclass musical instruments
194692,Quicklessons Piano Course - Learn to Play Piano by Ear!,https://www.udemy.com/quicklessons/,True,200,7178,260,144,All Levels,8.5,2014-04-12T17:29:32Z,Musical Instruments,Udemy,,,Musical Instruments,quicklessons piano course - learn to play piano by ear! musical instruments
1119092,"Learn guitar the Right way! Complete 'KickStarter course""",https://www.udemy.com/learn-guitar-the-right-way/,True,150,2102,33,99,Beginner Level,9.0,2017-02-25T00:22:55Z,Musical Instruments,Udemy,,,Musical Instruments,"learn guitar the right way! complete 'kickstarter course"" musical instruments"
902474,CAGED Pentatonic System for Guitar - Level 1,https://www.udemy.com/caged-system-guitar-level-1/,True,45,1329,52,35,All Levels,1.5,2016-07-28T03:33:36Z,Musical Instruments,Udemy,,,Musical Instruments,caged pentatonic system for guitar - level 1 musical instruments
920194,CAGED Pentatonic System for Guitar - Level 2,https://www.udemy.com/caged-system-guitar-level-2/,True,45,1220,13,26,All Levels,1.5,2016-08-26T16:15:07Z,Musical Instruments,Udemy,,,Musical Instruments,caged pentatonic system for guitar - level 2 musical instruments
666322,Learn to Play Piano From a Concert Pianist - For Beginners,https://www.udemy.com/learn-to-play-piano-from-a-concert-pianist-for-beginners/,True,200,3206,18,17,Beginner Level,1.0,2015-11-22T18:38:28Z,Musical Instruments,Udemy,,,Musical Instruments,learn to play piano from a concert pianist - for beginners musical instruments
1193886,#12 Hand Coordination: Let your Hands dance with Ballad 9,https://www.udemy.com/12-hand-coordination-let-your-hands-dance-with-ballad-9/,True,75,482,1,47,Intermediate Level,1.5,2017-04-26T18:34:57Z,Musical Instruments,Udemy,,,Musical Instruments,#12 hand coordination: let your hands dance with ballad 9 musical instruments
647338,How To Make Money With A Cover Band,https://www.udemy.com/coverband/,True,50,2498,12,25,All Levels,3.5,2017-03-30T22:39:31Z,Musical Instruments,Udemy,,,Musical Instruments,how to make money with a cover band musical instruments
1194244,How To Play Guitar - For Absolute Beginners,https://www.udemy.com/how-to-play-guitar-for-absolute-beginners/,True,35,478,3,18,Beginner Level,1.0,2017-05-01T21:48:41Z,Musical Instruments,Udemy,,,Musical Instruments,how to play guitar - for absolute beginners musical instruments
658816,Learn How to Improvise on Guitar in 30 Days,https://www.udemy.com/learn-how-to-improvise-on-guitar/,True,200,1788,89,33,Beginner Level,6.0,2016-10-25T20:21:51Z,Musical Instruments,Udemy,,,Musical Instruments,learn how to improvise on guitar in 30 days musical instruments
1009802,Play Piano 8 - Play Over the Rainbow by Ear & Free Improvise,https://www.udemy.com/play-piano-8-play-over-the-rainbow-by-ear-free-improvise/,True,50,1249,6,69,All Levels,1.5,2016-11-14T19:17:21Z,Musical Instruments,Udemy,,,Musical Instruments,play piano 8 - play over the rainbow by ear & free improvise musical instruments
353224,The Best Beginner Guitar Course Ever,https://www.udemy.com/the-best-beginner-guitar-course-ever/,True,50,1976,252,16,Beginner Level,1.0,2014-11-25T16:20:58Z,Musical Instruments,Udemy,,,Musical Instruments,the best beginner guitar course ever musical instruments
938260,Piano For Singer/Songwriters 2: Pop/Rock Rhythm Immersion,https://www.udemy.com/piano-singersongwriter-rhythm/,True,100,567,37,24,All Levels,1.5,2016-08-29T19:12:11Z,Musical Instruments,Udemy,,,Musical Instruments,piano for singer/songwriters 2: pop/rock rhythm immersion musical instruments
907966,Guitar: Learn 10 CCR Guitar Chord Progressions,https://www.udemy.com/classic-ccr-style/,True,50,2045,8,24,Beginner Level,2.0,2016-08-25T19:22:05Z,Musical Instruments,Udemy,,,Musical Instruments,guitar: learn 10 ccr guitar chord progressions musical instruments
997470,"Play Piano 2:  Play 'Love Me Tender By Ear with 2-5 Chords""",https://www.udemy.com/play-piano-2-improvise-play-standards-by-ear-aura-lee/,True,50,1204,8,56,All Levels,1.5,2016-10-30T16:24:37Z,Musical Instruments,Udemy,,,Musical Instruments,"play piano 2:  play 'love me tender by ear with 2-5 chords"" musical instruments"
993134,Learn Piano #10 Tritone Chord Substitution with Jazzy Sounds,https://www.udemy.com/learn-piano-10-tritone-chord-substitution-with-jazzy-sounds/,True,60,1227,2,26,All Levels,0.6333333333333333,2016-10-25T18:48:51Z,Musical Instruments,Udemy,,,Musical Instruments,learn piano #10 tritone chord substitution with jazzy sounds musical instruments
41884,Getting Started with Playing Guitar,https://www.udemy.com/getting-started-with-playing-guitar/,False,0,47652,1141,26,Beginner Level,4.0,2013-05-29T15:28:07Z,Musical Instruments,Udemy,,,Musical Instruments,getting started with playing guitar musical instruments
888698,Piano Playing: Reading and Playing Classical Tunes Vol.II,https://www.udemy.com/piano-playing-reading-and-playing-classical-tunes-volii/,True,40,1638,3,17,Beginner Level,1.5,2016-06-28T15:36:21Z,Musical Instruments,Udemy,,,Musical Instruments,piano playing: reading and playing classical tunes vol.ii musical instruments
1119610,Harmonica Jamz: The Only Course on Jammin' with Friends,https://www.udemy.com/harmonicajamz/,True,60,568,8,65,Beginner Level,5.0,2017-03-21T22:54:24Z,Musical Instruments,Udemy,,,Musical Instruments,harmonica jamz: the only course on jammin' with friends musical instruments
476324,Guitar - Learn 10 Legendary Chord Progressions for Guitar,https://www.udemy.com/10-beginner-chord-progressions-/,True,55,3013,15,28,Beginner Level,1.5,2015-06-14T19:04:21Z,Musical Instruments,Udemy,,,Musical Instruments,guitar - learn 10 legendary chord progressions for guitar musical instruments
476988,Guitar - Blues Guitar for Beginners,https://www.udemy.com/beginner-blues-guitar/,True,45,2795,26,25,Beginner Level,1.0,2015-05-22T20:01:12Z,Musical Instruments,Udemy,,,Musical Instruments,guitar - blues guitar for beginners musical instruments
1159988,Electric Guitar for Beginners - RockStarter Level 1,https://www.udemy.com/electric-guitar-for-beginners-rockstarter-level-1/,True,40,491,5,29,Beginner Level,2.5,2017-03-30T16:37:29Z,Musical Instruments,Udemy,,,Musical Instruments,electric guitar for beginners - rockstarter level 1 musical instruments
1034080,The Circle of Fifths for Guitarists,https://www.udemy.com/the-circle-of-fifths-for-guitar/,True,50,1018,2,5,Intermediate Level,1.5,2016-12-15T21:57:42Z,Musical Instruments,Udemy,,,Musical Instruments,the circle of fifths for guitarists musical instruments
659918,Piano Runs & Fills #2: Play Rolling Cascading Runs for Intro,https://www.udemy.com/piano-runs-fills-2-play-rolling-cascading-runs-for-intro/,True,70,2164,10,30,All Levels,1.0,2015-11-04T21:02:58Z,Musical Instruments,Udemy,,,Musical Instruments,piano runs & fills #2: play rolling cascading runs for intro musical instruments
422546,Piano - Circle of 5ths to Play A Song in 12 Keys in 12 Days,https://www.udemy.com/use-circle-of-5ths-to-play-a-song-in-12-keys-in-12-days/,True,95,2415,16,115,All Levels,2.5,2015-02-17T18:46:37Z,Musical Instruments,Udemy,,,Musical Instruments,piano - circle of 5ths to play a song in 12 keys in 12 days musical instruments
1116196,Essential Theory and Technique for Guitar,https://www.udemy.com/essential-theory-and-technique-for-guitar/,False,0,2285,34,22,Beginner Level,2.0,2017-02-25T00:24:16Z,Musical Instruments,Udemy,,,Musical Instruments,essential theory and technique for guitar musical instruments
660460,Piano for Complete Beginners: Learn your first song today!,https://www.udemy.com/playing-piano-for-complete-beginners/,True,40,1268,10,30,Beginner Level,1.0,2015-11-10T20:37:08Z,Musical Instruments,Udemy,,,Musical Instruments,piano for complete beginners: learn your first song today! musical instruments
1123250,Master Class Piano Techniques: Tips To EZ Coordinate 2 Hands,https://www.udemy.com/master-class-piano-techniques-tips-to-ez-coordinate-2-hands/,True,95,2026,3,62,Intermediate Level,2.5,2017-03-09T16:25:04Z,Musical Instruments,Udemy,,,Musical Instruments,master class piano techniques: tips to ez coordinate 2 hands musical instruments
1003568,Master Class # 11:  Play Piano Techniques Learn Piano 1 to10,https://www.udemy.com/learn-piano-11-play-piano-techniques-master-class-1-to10/,True,95,2164,10,113,All Levels,2.0,2016-11-07T14:54:19Z,Musical Instruments,Udemy,,,Musical Instruments,master class # 11:  play piano techniques learn piano 1 to10 musical instruments
1240148,Learn all Piano Chords in all Piano Scales with logic,https://www.udemy.com/how-to-find-scales-and-major-minor-chords-on-piano/,True,45,969,2,17,Beginner Level,1.0,2017-06-04T18:56:32Z,Musical Instruments,Udemy,,,Musical Instruments,learn all piano chords in all piano scales with logic musical instruments
1111630,Learn to play the piano or keyboard from scratch,https://www.udemy.com/learn-to-play-the-piano-from-scratch/,True,145,1987,11,161,Beginner Level,14.0,2017-05-31T18:38:06Z,Musical Instruments,Udemy,,,Musical Instruments,learn to play the piano or keyboard from scratch musical instruments
830568,5 Exotic Guitar Scales and How to Use Them Effectively,https://www.udemy.com/5-exotic-guitar-scales-and-how-to-use-them-effectively/,True,50,1319,101,21,Intermediate Level,1.0,2016-08-09T17:21:24Z,Musical Instruments,Udemy,,,Musical Instruments,5 exotic guitar scales and how to use them effectively musical instruments
566678,Learn 4 Chords and Play Thousands of Songs!,https://www.udemy.com/learn-4-chords-and-play-thousands-of-songs/,True,20,4560,177,22,Beginner Level,1.5,2015-08-17T19:01:04Z,Musical Instruments,Udemy,,,Musical Instruments,learn 4 chords and play thousands of songs! musical instruments
1170074,#10 Hand Coordination - Transfer Chord Ballad 9 - C & Bb Key,https://www.udemy.com/10-hand-coordination-transfer-chord-ballad-9-he-is-lord/,True,75,1593,1,41,Intermediate Level,1.0,2017-04-12T19:06:34Z,Musical Instruments,Udemy,,,Musical Instruments,#10 hand coordination - transfer chord ballad 9 - c & bb key musical instruments
